,task_id,task_description,priority,deadline,assigned_to,status,created_at,estimated_hours,actual_hours,task_type
8098,TASK_75515,Complete documentation for current sprint.,Medium,2025-07-26,user_67,In Progress,2025-06-11,12.63,13.32,Documentation
8099,TASK_38270,Coordinate with design team on layout feedback.,Medium,2025-06-23,user_42,Done,2025-05-24,8.96,7.68,Development
8100,TASK_31060,Emergency: Security breach needs to be fixed ASAP.,Critical,2025-07-31,user_57,Blocked,2025-05-26,13.82,15.94,Debugging
8101,TASK_38010,Prepare for upcoming product launch this week.,High,2025-07-12,user_53,In Progress,2025-05-25,14.7,12.92,Other
8102,TASK_63135,Task needs completion before end of the day.,High,2025-08-08,user_22,In Progress,2025-06-14,4.9,3.48,Other
8103,TASK_67482,Enhance logging for future debugging.,Low,2025-08-04,user_79,Done,2025-06-14,9.54,12.15,Debugging
8104,TASK_52556,Schedule meeting with stakeholders next week.,Medium,2025-08-14,user_47,Done,2025-05-29,15.64,16.79,Meeting
8105,TASK_97276,Critical bug in production impacting all users.,Critical,2025-07-20,user_39,In Progress,2025-05-23,2.77,2.24,Debugging
8106,TASK_86094,Code review required urgently for merge.,High,2025-07-11,user_70,To Do,2025-06-14,7.95,7.65,Meeting
8107,TASK_24205,Database optimization needed before backup.,High,2025-07-24,user_64,Blocked,2025-05-25,5.03,3.59,Other
8108,TASK_67788,Schedule meeting with stakeholders next week.,Medium,2025-08-08,user_73,To Do,2025-06-11,5.67,9.64,Meeting
8109,TASK_30130,High priority task: Resolve server outage now.,Critical,2025-08-07,,Blocked,2025-06-05,13.2,13.31,Support
8110,TASK_90610,Coordinate with design team on layout feedback.,Medium,2025-06-23,user_95,In Progress,2025-05-21,3.27,4.44,Development
8111,TASK_92336,Client report must be submitted by evening.,,2025-07-15,user_21,To Do,2025-06-10,4.21,7.73,Other
8112,TASK_68492,Code review required urgently for merge.,High,2025-07-27,user_70,In Progress,2025-06-16,13.3,16.72,Meeting
8113,TASK_58189,Complete documentation for current sprint.,Medium,2025-07-10,user_72,To Do,2025-06-08,4.14,2.18,Documentation
8114,TASK_37309,Client report must be submitted by evening.,High,2025-07-16,user_90,Blocked,2025-06-13,5.16,4.52,Other
8115,TASK_27909,Conduct mid-cycle review of project progress.,Medium,2025-06-26,,Done,2025-06-17,10.48,9.04,Meeting
8116,TASK_55901,Conduct mid-cycle review of project progress.,Medium,2025-07-01,user_46,Blocked,2025-05-21,13.65,15.55,Meeting
8117,TASK_42762,Emergency: Security breach needs to be fixed ASAP.,Critical,2025-08-03,user_21,Done,2025-05-21,5.38,5.77,Debugging
8118,TASK_79800,Code review required urgently for merge.,High,2025-06-26,user_82,To Do,2025-06-10,6.23,4.73,Meeting
8119,TASK_17341,Refactor legacy module as per guidelines.,Medium,2025-08-13,user_91,In Progress,2025-05-28,3.5,7.23,Development
8120,TASK_49771,Critical bug in production impacting all users.,Critical,2025-07-01,user_76,Done,2025-06-08,14.14,12.29,Debugging
8121,TASK_26320,Code review required urgently for merge.,,2025-07-30,user_23,To Do,2025-06-14,8.18,9.62,Meeting
8122,TASK_10242,Client report must be submitted by evening.,High,2025-08-15,user_4,In Progress,2025-06-13,11.02,12.25,Other
8123,TASK_17953,Critical bug in production impacting all users.,Critical,2025-06-27,user_6,In Progress,2025-06-06,15.76,17.12,Debugging
8124,TASK_12259,Emergency: Security breach needs to be fixed ASAP.,Critical,2025-08-04,user_76,Blocked,2025-06-03,3.98,6.88,Debugging
8125,TASK_40488,Conduct mid-cycle review of project progress.,Medium,2025-08-01,user_5,In Progress,2025-05-21,10.1,10.27,Meeting
8126,TASK_64730,Refactor legacy module as per guidelines.,Medium,2025-07-07,user_87,In Progress,2025-06-04,2.93,2.66,Development
8127,TASK_78954,Task needs completion before end of the day.,High,2025-07-30,user_82,In Progress,2025-05-30,7.25,7.58,Other
8128,TASK_43602,Conduct mid-cycle review of project progress.,Medium,2025-08-12,user_38,In Progress,2025-05-27,8.49,7.02,Meeting
8129,TASK_79728,Prepare for upcoming product launch this week.,High,2025-08-15,user_13,Done,2025-05-26,11.41,12.41,Other
8130,TASK_16232,Client report must be submitted by evening.,High,2025-08-01,user_51,Blocked,2025-06-14,3.73,2.5,Other
8131,TASK_57741,Code review required urgently for merge.,High,2025-07-07,user_84,Blocked,2025-06-12,3.6,2.17,Meeting
8132,TASK_53423,Clean up old branches from repository.,Low,2025-07-15,user_100,Blocked,2025-06-04,7.09,8.85,Other
8133,TASK_23897,Client report must be submitted by evening.,High,2025-07-29,user_73,To Do,2025-06-17,11.44,12.84,Other
8134,TASK_38590,Conduct mid-cycle review of project progress.,Medium,2025-06-27,user_98,To Do,2025-06-05,11.46,10.99,Meeting
8135,TASK_21160,Immediate action required: Payment system down.,Critical,2025-07-21,user_11,Blocked,2025-05-31,8.84,7.32,Development
8136,TASK_41444,Task needs completion before end of the day.,,2025-07-14,user_94,In Progress,2025-06-11,15.48,16.29,Other
8137,TASK_83780,Organize code comments and improve readability.,Low,2025-08-03,user_52,In Progress,2025-05-30,14.4,18.24,Other
8138,TASK_93119,Prepare for upcoming product launch this week.,High,2025-07-09,user_74,Done,2025-06-17,10.13,10.68,Other
8139,TASK_36332,Database optimization needed before backup.,,2025-07-09,user_41,Done,2025-05-31,5.91,7.21,Other
8140,TASK_33316,Improve UI consistency across all pages.,Low,2025-08-11,user_91,To Do,2025-06-18,2.9,3.46,Development
8141,TASK_41524,Task needs completion before end of the day.,High,2025-06-23,user_90,In Progress,2025-05-25,8.63,6.96,Other
8142,TASK_40396,Schedule meeting with stakeholders next week.,Medium,2025-08-16,user_29,Done,2025-05-25,2.34,1.76,Meeting
8143,TASK_78001,Enhance logging for future debugging.,Low,2025-08-02,user_3,To Do,2025-06-06,13.76,16.56,Debugging
8144,TASK_19903,Critical bug in production impacting all users.,Critical,2025-06-22,user_71,To Do,2025-06-08,14.12,12.52,Debugging
8145,TASK_44237,Conduct mid-cycle review of project progress.,Medium,2025-08-16,user_23,Done,2025-06-17,6.31,9.29,Meeting
8146,TASK_78801,High priority task: Resolve server outage now.,Critical,2025-06-26,user_2,Blocked,2025-06-08,5.1,6.19,Support
8147,TASK_35016,Database optimization needed before backup.,High,2025-06-25,user_81,To Do,2025-05-27,13.62,14.58,Other
8148,TASK_25784,Organize code comments and improve readability.,Low,2025-06-25,user_1,Done,2025-06-09,5.98,7.15,Other
8149,TASK_21912,Enhance logging for future debugging.,Low,2025-06-23,user_33,In Progress,2025-06-01,6.91,8.44,Debugging
8150,TASK_72866,Immediate action required: Payment system down.,,2025-07-14,user_42,In Progress,2025-05-30,2.0,0.95,Development
8151,TASK_85684,Complete documentation for current sprint.,Medium,2025-06-25,user_57,To Do,2025-06-04,11.26,12.41,Documentation
8152,TASK_46516,Refactor legacy module as per guidelines.,Medium,2025-08-15,user_44,In Progress,2025-05-26,2.67,1.53,Development
8153,TASK_50308,Coordinate with design team on layout feedback.,Medium,2025-07-30,,To Do,2025-06-15,5.97,9.26,Development
8154,TASK_13305,Update user avatars with new icons.,Low,2025-08-16,user_70,Blocked,2025-05-28,11.25,11.03,Other
8155,TASK_14335,Code review required urgently for merge.,High,2025-07-10,user_96,Blocked,2025-06-06,7.28,9.13,Meeting
8156,TASK_16413,URGENT: System failure requires immediate attention.,Critical,2025-07-28,user_58,To Do,2025-06-08,12.98,11.9,Debugging
8157,TASK_41086,Improve UI consistency across all pages.,Low,2025-07-14,user_52,Blocked,2025-05-28,2.25,5.05,Development
8158,TASK_23884,Improve UI consistency across all pages.,Low,2025-07-23,user_58,To Do,2025-05-25,11.55,14.29,Development
8159,TASK_82610,Update user avatars with new icons.,,2025-07-20,user_17,Done,2025-06-07,5.83,5.64,Other
8160,TASK_39603,High priority task: Resolve server outage now.,Critical,2025-07-12,user_49,Done,2025-06-15,11.17,12.38,Support
8161,TASK_89572,Schedule meeting with stakeholders next week.,Medium,2025-07-26,user_42,Blocked,2025-05-21,10.4,9.2,Meeting
8162,TASK_40602,Complete documentation for current sprint.,Medium,2025-07-17,user_29,To Do,2025-06-01,4.9,8.87,Documentation
8163,TASK_85837,Task needs completion before end of the day.,High,2025-06-29,user_47,In Progress,2025-06-07,11.82,12.03,Other
8164,TASK_31655,Enhance logging for future debugging.,Low,2025-07-29,user_95,Blocked,2025-05-29,15.21,14.45,Debugging
8165,TASK_62493,Organize code comments and improve readability.,Low,2025-07-30,,Done,2025-05-28,7.41,7.3,Other
8166,TASK_83620,URGENT: System failure requires immediate attention.,Critical,2025-08-14,user_61,Blocked,2025-05-22,5.17,8.1,Debugging
8167,TASK_83990,Improve UI consistency across all pages.,Low,2025-08-11,user_70,To Do,2025-06-08,9.27,7.84,Development
8168,TASK_62551,Improve UI consistency across all pages.,Low,2025-06-27,user_34,Done,2025-05-25,6.7,9.3,Development
8169,TASK_30925,Immediate action required: Payment system down.,Critical,2025-08-13,user_39,To Do,2025-06-02,9.04,11.7,Development
8170,TASK_93481,Database optimization needed before backup.,High,2025-07-29,user_15,To Do,2025-05-25,5.88,5.07,Other
8171,TASK_84421,Update user avatars with new icons.,Low,2025-07-11,user_59,In Progress,2025-06-16,7.82,7.25,Other
8172,TASK_25216,URGENT: System failure requires immediate attention.,Critical,2025-07-14,user_54,To Do,2025-05-22,15.48,17.39,Debugging
8173,TASK_54064,Update user avatars with new icons.,Low,2025-06-20,user_43,To Do,2025-06-07,7.3,10.77,Other
8174,TASK_36496,Complete documentation for current sprint.,Medium,2025-06-28,user_13,In Progress,2025-06-09,8.96,11.29,Documentation
8175,TASK_26932,Coordinate with design team on layout feedback.,Medium,2025-08-01,user_24,Done,2025-05-22,3.38,7.04,Development
8176,TASK_95535,Update user avatars with new icons.,Low,2025-08-17,user_12,To Do,2025-06-16,4.73,8.55,Other
8177,TASK_37738,Emergency: Security breach needs to be fixed ASAP.,Critical,2025-06-27,user_6,Done,2025-05-21,6.96,10.64,Debugging
8178,TASK_90507,Immediate action required: Payment system down.,Critical,2025-07-05,user_82,In Progress,2025-06-12,5.02,4.92,Development
8179,TASK_35310,Schedule meeting with stakeholders next week.,Medium,2025-06-29,user_4,In Progress,2025-06-02,7.78,10.97,Meeting
8180,TASK_53939,URGENT: System failure requires immediate attention.,Critical,2025-07-21,,Done,2025-06-12,6.08,7.96,Debugging
8181,TASK_82363,Coordinate with design team on layout feedback.,Medium,2025-07-14,user_52,In Progress,2025-06-13,2.22,4.34,Development
8182,TASK_27473,Update user avatars with new icons.,Low,2025-07-14,user_69,Done,2025-05-21,9.29,8.5,Other
8183,TASK_55021,Update user avatars with new icons.,Low,2025-06-19,user_20,To Do,2025-06-04,11.8,15.24,Other
8184,TASK_11943,Database optimization needed before backup.,,2025-07-12,user_96,Done,2025-06-14,12.93,16.91,Other
8185,TASK_25766,Critical bug in production impacting all users.,Critical,2025-08-14,user_37,Done,2025-06-17,7.04,8.71,Debugging
8186,TASK_52151,Complete documentation for current sprint.,Medium,2025-07-17,user_72,Done,2025-05-22,10.59,8.82,Documentation
8187,TASK_98086,Code review required urgently for merge.,High,2025-07-12,user_50,In Progress,2025-06-02,3.5,3.38,Meeting
8188,TASK_70556,Emergency: Security breach needs to be fixed ASAP.,,2025-08-17,user_57,Blocked,2025-06-11,14.7,14.63,Debugging
8189,TASK_48728,Improve UI consistency across all pages.,Low,2025-07-19,user_97,Blocked,2025-05-22,14.02,16.56,Development
8190,TASK_92491,Critical bug in production impacting all users.,Critical,2025-07-24,,Blocked,2025-06-06,8.03,7.13,Debugging
8191,TASK_35198,Database optimization needed before backup.,High,2025-07-13,user_14,In Progress,2025-06-06,12.34,11.24,Other
8192,TASK_97845,Enhance logging for future debugging.,Low,2025-07-30,user_67,To Do,2025-06-17,8.94,8.11,Debugging
8193,TASK_99164,Complete documentation for current sprint.,Medium,2025-08-01,user_78,To Do,2025-05-30,11.08,12.16,Documentation
8194,TASK_13766,Emergency: Security breach needs to be fixed ASAP.,Critical,2025-07-08,user_31,Done,2025-06-05,8.44,10.6,Debugging
8195,TASK_61418,Clean up old branches from repository.,Low,2025-07-18,user_58,To Do,2025-06-06,3.91,4.84,Other
8196,TASK_98780,Improve UI consistency across all pages.,Low,2025-07-11,user_57,In Progress,2025-05-31,14.69,15.94,Development
8197,TASK_58363,Enhance logging for future debugging.,Low,2025-07-04,user_72,In Progress,2025-06-11,9.48,10.94,Debugging
8198,TASK_92731,Schedule meeting with stakeholders next week.,Medium,2025-08-12,user_38,In Progress,2025-06-02,10.62,14.11,Meeting
8199,TASK_48406,High priority task: Resolve server outage now.,Critical,2025-08-05,user_34,Blocked,2025-05-23,11.63,10.66,Support
8200,TASK_49108,Organize code comments and improve readability.,Low,2025-08-12,user_2,In Progress,2025-06-14,10.29,10.43,Other
8201,TASK_39893,Conduct mid-cycle review of project progress.,Medium,2025-07-14,,Blocked,2025-05-30,4.41,4.61,Meeting
8202,TASK_84997,Schedule meeting with stakeholders next week.,Medium,2025-06-30,user_95,Done,2025-05-21,6.75,6.57,Meeting
8203,TASK_49500,Organize code comments and improve readability.,Low,2025-07-01,user_35,In Progress,2025-06-12,14.71,13.15,Other
8204,TASK_70350,Task needs completion before end of the day.,High,2025-07-06,user_93,To Do,2025-06-08,11.53,12.88,Other
8205,TASK_33458,Enhance logging for future debugging.,Low,2025-08-08,user_14,Blocked,2025-06-14,3.24,2.95,Debugging
8206,TASK_56832,Task needs completion before end of the day.,High,2025-07-18,user_95,Done,2025-06-01,7.62,8.17,Other
8207,TASK_81161,Code review required urgently for merge.,High,2025-08-04,user_92,In Progress,2025-06-05,4.02,7.59,Meeting
8208,TASK_73812,Coordinate with design team on layout feedback.,Medium,2025-08-03,user_86,In Progress,2025-05-29,14.59,12.66,Development
8209,TASK_35487,Refactor legacy module as per guidelines.,Medium,2025-07-30,user_34,In Progress,2025-06-07,2.13,3.54,Development
8210,TASK_32807,Prepare for upcoming product launch this week.,High,2025-07-15,user_6,In Progress,2025-06-13,3.76,7.73,Other
8211,TASK_52854,Schedule meeting with stakeholders next week.,Medium,2025-06-25,user_1,To Do,2025-06-09,10.01,8.33,Meeting
8212,TASK_51651,Client report must be submitted by evening.,High,2025-07-09,user_22,Done,2025-06-17,5.88,3.91,Other
8213,TASK_78211,Task needs completion before end of the day.,High,2025-08-09,user_50,To Do,2025-05-22,12.7,16.03,Other
8214,TASK_98475,Code review required urgently for merge.,High,2025-07-15,user_33,To Do,2025-05-20,12.95,11.96,Meeting
8215,TASK_53573,Clean up old branches from repository.,Low,2025-07-19,user_89,In Progress,2025-06-17,8.45,6.47,Other
8216,TASK_22042,High priority task: Resolve server outage now.,Critical,2025-06-30,user_78,In Progress,2025-05-28,12.25,15.26,Support
8217,TASK_67666,High priority task: Resolve server outage now.,Critical,2025-07-06,user_12,Blocked,2025-06-06,13.97,12.14,Support
8218,TASK_53751,Improve UI consistency across all pages.,Low,2025-06-28,user_93,In Progress,2025-06-12,15.97,15.44,Development
8219,TASK_45219,Emergency: Security breach needs to be fixed ASAP.,Critical,2025-07-06,user_41,To Do,2025-06-09,3.37,3.79,Debugging
8220,TASK_23932,Complete documentation for current sprint.,Medium,2025-07-21,user_89,In Progress,2025-06-15,14.39,17.75,Documentation
8221,TASK_92849,Refactor legacy module as per guidelines.,Medium,2025-08-13,user_62,Done,2025-05-20,5.46,3.47,Development
8222,TASK_78482,Code review required urgently for merge.,High,2025-08-01,user_87,To Do,2025-05-31,3.85,4.54,Meeting
8223,TASK_54458,Client report must be submitted by evening.,High,2025-06-28,user_96,Blocked,2025-05-23,6.71,6.05,Other
8224,TASK_84377,Critical bug in production impacting all users.,Critical,2025-07-28,user_70,To Do,2025-06-04,10.9,11.77,Debugging
8225,TASK_72317,Code review required urgently for merge.,High,2025-07-26,user_11,In Progress,2025-06-05,5.95,7.97,Meeting
8226,TASK_78799,Critical bug in production impacting all users.,Critical,2025-07-27,user_34,To Do,2025-06-17,5.15,4.87,Debugging
8227,TASK_37391,Immediate action required: Payment system down.,Critical,2025-08-06,user_30,Done,2025-05-27,12.32,11.17,Development
8228,TASK_39125,Database optimization needed before backup.,High,2025-07-12,,Done,2025-06-17,12.93,15.12,Other
8229,TASK_65303,Code review required urgently for merge.,High,2025-07-01,,In Progress,2025-06-11,9.57,12.19,Meeting
8230,TASK_22432,Immediate action required: Payment system down.,Critical,2025-07-09,user_82,In Progress,2025-06-11,7.03,10.16,Development
8231,TASK_45795,Client report must be submitted by evening.,High,2025-06-26,user_99,Blocked,2025-06-07,13.22,15.02,Other
8232,TASK_10835,Enhance logging for future debugging.,Low,2025-07-30,user_11,Done,2025-05-22,5.41,5.57,Debugging
8233,TASK_17177,URGENT: System failure requires immediate attention.,Critical,2025-08-17,user_26,In Progress,2025-06-16,14.06,17.78,Debugging
8234,TASK_15940,Complete documentation for current sprint.,Medium,2025-06-21,user_20,Done,2025-06-06,7.99,10.28,Documentation
8235,TASK_48893,Enhance logging for future debugging.,Low,2025-07-07,user_40,In Progress,2025-06-17,4.9,7.64,Debugging
